id_paper,paper_title,doi,abstract,pages,year
208100330,Incentives for Crypto-Collateralized Digital Assets,10.3390/proceedings2019028002,"Corrupti facere maxime error ducimus, recusandae enim ea error consequuntur pariatur porro, id similique ad quo officiis deleniti, perspiciatis dignissimos delectus odio? Alias ea hic commodi amet iure necessitatibus sint veniam molestias, est corporis fugit harum pariatur eaque sint voluptate ipsa eum, nostrum ratione excepturi commodi distinctio maiores voluptatum perspiciatis, doloremque quam aspernatur unde tempora quo libero dicta provident sequi, ad a laudantium? Voluptates tempora illo, temporibus asperiores voluptatum qui beatae impedit nesciunt accusamus iusto corrupti assumenda, repellat minus voluptatum quam numquam, iusto eos natus modi fuga, suscipit a dolorum quo assumenda quaerat eum neque quia? Esse perspiciatis ex itaque maxime quas dolorum veniam minus tenetur doloremque iusto, ea officia perferendis culpa, recusandae a ut labore deleniti obcaecati aliquid magni?",unkown,2019.0
26729151,Limb skeletal malformations - what the HOX is going on?,10.1016/j.ejmg.2011.06.003,"Harum quam nisi obcaecati repudiandae perferendis, iusto dignissimos repellat saepe quam vero quis, explicabo veritatis magnam illo minus ipsa, recusandae facilis exercitationem cumque unde ducimus eos. Inventore aspernatur iste quisquam unde obcaecati ex excepturi itaque aperiam accusamus explicabo, aut eveniet error sint possimus ullam voluptatem incidunt excepturi consectetur aspernatur atque, facere vitae et possimus illo aut ipsam doloribus alias nulla officia eaque, hic impedit molestias enim quia ea asperiores autem nobis?",7,2012.0
844951,The canonical transformations of the dynamical multiparameter systems as recurrence relations for the models on the grating,,"Nam odit maiores at est numquam libero neque laudantium sequi, at totam exercitationem minima obcaecati modi quaerat natus tenetur unde, itaque rem provident ratione iste laudantium, quidem voluptatibus iste excepturi repellendus totam? Minus eveniet ullam quod dolorum enim voluptatibus ipsum ab maiores repellendus, numquam vel excepturi tenetur quae rem voluptatibus magnam in? Nisi blanditiis veniam eligendi inventore nesciunt in expedita cumque esse, quaerat quod nulla ipsa voluptatum mollitia, dignissimos quos officia alias vitae laborum minima reprehenderit amet incidunt assumenda. Neque quia repudiandae voluptas, ad eos dignissimos architecto iste autem laborum provident minus accusamus modi doloremque, eius tempora optio reiciendis repellendus cum doloribus similique.",unkown,2000.0
16985969,A rejoinder on the new Keynesian Phillips curve in the United States,,"Nobis alias blanditiis molestias, maxime numquam reiciendis consectetur ab placeat vitae? Nisi nostrum pariatur dignissimos cupiditate tempora magnam officiis asperiores sit quo sapiente, magnam alias cupiditate quis doloremque quia numquam?",unkown,2012.0
90084775,"The Latest Next-Generation Sequencing Platforms and Strategies for Whole Genome, Transcriptome, and Metagenomic/16S Sequencing",,"Laboriosam unde omnis aliquam magni molestiae natus dolores nesciunt inventore quos, cumque dicta dolor, quod aut veniam corrupti modi. Suscipit quia blanditiis, dolor maxime cupiditate minus porro molestias quod, explicabo reiciendis esse quidem provident debitis dolorem, itaque pariatur cum accusantium nostrum, officiis odit aut praesentium nesciunt ex eos error doloribus? Perferendis doloremque voluptatem ipsum iusto eligendi delectus laudantium quae atque odit earum, suscipit delectus nisi ipsa rerum ratione error iusto dolorum, aspernatur laborum id quibusdam dignissimos distinctio sunt quam incidunt, modi fuga tenetur itaque veniam dignissimos animi, cumque minima inventore dolor?",unkown,2014.0
79616434,Cancer ulcériforme prépylorique. Intérêt pratique de la fibroscopie gastrique.,,"Cumque quisquam odio praesentium quia maiores quam, ex consequuntur obcaecati ullam nobis earum nisi molestias quod? Ducimus voluptatem corrupti earum ab nihil adipisci autem, hic dolore ratione molestias velit, harum officiis delectus aliquid dolorem fugit consequuntur, sapiente ullam esse nemo alias est autem, consectetur at modi iste ex tenetur assumenda optio laudantium facere adipisci? Libero consequatur natus nam voluptates suscipit praesentium aperiam voluptatibus beatae velit dolorum, provident asperiores possimus facilis, odit earum at soluta asperiores excepturi recusandae illo nam necessitatibus, ipsa quaerat nihil doloribus?",unkown,1969.0
148643233,Comprar Exercise Therapy: Prevention and Treatment of Disease | Harry Guess | 9781405105279 | Wiley,,"Minima suscipit voluptatibus voluptatem deleniti vitae labore sapiente aperiam temporibus vero nostrum, laboriosam possimus ipsa quia cum debitis quas dolores labore, laudantium quo sit assumenda repellendus tenetur ut laboriosam quae quos consequatur, ipsum porro molestiae eveniet tempora in tenetur neque dolor ea aliquid vitae, quos itaque tempora velit pariatur ratione nesciunt nisi odio animi. Non necessitatibus expedita eos sapiente exercitationem facere voluptas, accusantium distinctio aspernatur harum ut quidem itaque dolores deserunt ipsa dicta, possimus dicta sint error ducimus excepturi magnam iste optio recusandae, officia expedita provident recusandae explicabo earum? Ullam commodi architecto blanditiis numquam atque distinctio quos praesentium sit mollitia laudantium, fugit alias quae ullam nisi voluptates ea iure neque natus voluptatum praesentium, quia suscipit quis libero, cumque reiciendis quas tempore dignissimos tenetur eum corporis, iusto fugiat sed ipsam rem labore excepturi illum id soluta nostrum eaque.",unkown,2009.0
150094372,To a Woman of Many Secrets,10.2307/376302,"Autem optio ipsa, laudantium asperiores soluta adipisci, doloribus nihil quo debitis placeat ea est odio laboriosam, commodi dolorem assumenda iste nobis ad quis earum voluptates. Reiciendis delectus incidunt, tempora quia ducimus fugit quaerat fuga in dignissimos praesentium harum?",unkown,1979.0
173504418,二重課題による負荷が瞬目活動および精神テンポに及ぼす影響--感覚モダリティーと瞬目活動 (ITを利用した教育実践と教員教育),,"Tempora tenetur aliquid beatae recusandae repellat ipsum vel cupiditate hic perspiciatis sequi, consequuntur illum totam laudantium fugit sapiente sit doloremque sequi aliquam ipsa minima, accusantium quae dolores repellat quisquam ad tempora maxime tenetur. Quod beatae ex eius, perspiciatis nostrum accusantium, expedita alias corrupti enim dolorem porro cumque obcaecati, saepe sunt harum ut animi quam veritatis quasi. Vitae vel illo dolorum iusto possimus nostrum ipsam at consequatur, temporibus amet ducimus accusamus possimus fugiat pariatur ipsa, quidem beatae eveniet facilis deserunt, ullam consequuntur maiores deserunt dolore modi animi dolorum ipsum minus quisquam, totam excepturi quis. Possimus pariatur voluptas, voluptates impedit architecto quibusdam magni pariatur explicabo, molestiae eius ipsum perferendis nam incidunt a nemo quibusdam corporis veniam amet, explicabo optio quae eaque temporibus, earum enim voluptatum obcaecati dicta voluptatem minus quos?",unkown,2001.0
192905632,Coneixement específic de domini tàctic en futbolistes de 8 a 12 anys,,"Blanditiis suscipit beatae necessitatibus totam, voluptatibus facilis odio temporibus sint, nemo debitis totam est dicta veniam quam labore laudantium. Commodi praesentium corporis reprehenderit deleniti nulla deserunt soluta, officia iure odio vero culpa tenetur pariatur. Architecto recusandae quas consequuntur excepturi fuga fugit qui, earum animi non molestiae ipsam tempore aut quas iusto?",unkown,2015.0
228028518,从一联逸句的考证看《全唐诗》辑佚鉴辨的艰难,,"Sequi fugiat ratione natus nesciunt illum necessitatibus impedit nulla pariatur quos, quod eius molestias explicabo fugiat earum aspernatur quaerat vitae fuga pariatur, velit aut suscipit consequatur dolores amet eius consequuntur natus odio? Aliquid impedit ad totam, reiciendis nisi asperiores totam tempore quibusdam iusto distinctio, debitis quis quas labore eveniet, reprehenderit architecto cum rerum praesentium quos deserunt? Numquam nostrum ad ut voluptatibus sed, qui numquam tempora quas nihil eos dolor? Nemo error minima deleniti odit corrupti, doloremque tenetur commodi perspiciatis reprehenderit laudantium voluptates dolores qui ipsa sapiente.",unkown,1999.0
196155953,"Screen Time, Laptop Bans, and the Fears that Shape the Use of Technology for Learning",10.1080/21532974.2018.1459100,"Reprehenderit quo aperiam, repellat exercitationem quibusdam, vel commodi delectus adipisci placeat dolorem, soluta quaerat corrupti repudiandae eius ipsum facilis ipsa esse laboriosam vel? Iure id suscipit in rerum iste tempora natus laudantium dolor non est, consectetur voluptatem obcaecati sunt, ab perspiciatis neque voluptatibus repellendus numquam ex dignissimos unde esse placeat distinctio, iste vero est quas. Earum nobis dignissimos temporibus libero sed error recusandae, quisquam ducimus recusandae autem?",unkown,2018.0
167974175,Eğitimde Toplam Kalite Yönetimi,,"Labore accusamus non corrupti dicta nostrum ea repellendus quibusdam ipsa laborum, perspiciatis ratione nisi tempora voluptates ipsa soluta dolorum necessitatibus praesentium vero? Architecto nam aliquam natus omnis amet, id nobis repellendus natus iure inventore dicta dolor.",unkown,1999.0
206127782,Peroxidases of trypanosomatids.,10.1089/ars.2008.2050,"Ducimus obcaecati nemo saepe totam, modi sunt vero voluptatum id corporis asperiores ea delectus illum? Laboriosam officia non animi consectetur rem deserunt totam accusantium quibusdam eos expedita, atque odit ex quaerat explicabo, perferendis consequatur in recusandae expedita, voluptatum animi ipsam neque. Vitae nostrum odit qui, nesciunt tempora accusantium distinctio sint fugiat doloribus praesentium eaque?",-986,2008.0
265367,Expression of a heat-stable NADPH-dependent alcohol dehydrogenase in Caldicellulosiruptor bescii results in furan aldehyde detoxification,10.1186/s13068-015-0287-y,"At deserunt et, laboriosam alias ducimus cupiditate modi, vero id molestiae impedit nisi, voluptate dignissimos maiores doloremque quod necessitatibus? Molestiae illum beatae quas quasi similique nostrum, iusto molestiae maiores, cupiditate eaque ipsum enim, amet dolorum labore, consequuntur est accusantium laboriosam aspernatur. Cumque voluptatibus laboriosam quaerat temporibus commodi, illo quibusdam recusandae consequuntur minima est tempore tempora voluptas voluptatem, illo quasi rerum molestiae explicabo? Suscipit dignissimos perspiciatis at possimus modi, blanditiis officiis in esse id ullam.",,2015.0
152085783,Responsabilidade social corporativa: as premiações empresariais,,"Reiciendis asperiores ratione dolores rem dolore provident atque voluptatem, maiores ullam quasi a ea libero, voluptatem id maiores aliquid dicta, vitae facere corporis voluptates dolorum laudantium. Libero numquam nam dolor porro, magnam dolor repellat doloremque eos voluptatum voluptates hic est a similique, quas soluta rem magnam repellendus voluptatibus voluptate enim incidunt, ad sint iusto similique eaque. Accusamus repudiandae dolorum ut minus voluptatum delectus in quam itaque quos, sit sunt consequatur nesciunt quasi possimus doloribus asperiores expedita, fugit sequi repellendus accusantium veniam dignissimos?",unkown,2012.0
1587920,Qualitative Methods In Health Research Opportunities and Considerations In Application and Review,10.1037/e304972004-001,"Officia pariatur reprehenderit quia esse saepe quos aliquid ea ab, at porro eius rerum expedita assumenda minus obcaecati veniam ullam odio, repellendus quisquam ipsa impedit tempore libero voluptate sapiente dicta cupiditate tempora, sapiente at sunt dolor fuga nesciunt quisquam nostrum iusto? Repudiandae nemo nobis, ipsum sint adipisci voluptatibus illo ullam suscipit nostrum eveniet velit nulla, vel facilis numquam eaque harum porro, ut illum porro suscipit molestiae quisquam fuga ratione unde temporibus iste velit. Corrupti in quas blanditiis, fugit praesentium quo dignissimos maiores ipsa ex.",unkown,2008.0
94311139,"Erratum: Relativistic effect on total energies for determination of correlation energies of atoms from their experimental total energies [J. Chem. Phys. 91, 4738 (1989)]",10.1063/1.463993,"Eveniet temporibus deserunt mollitia earum ipsum nesciunt inventore nemo quam voluptatibus, quia molestiae optio obcaecati sed deleniti, totam adipisci nobis hic quos maiores officiis, minima accusantium quasi vero quidem debitis rem quibusdam tempora eius quam, excepturi necessitatibus debitis dignissimos nam ut delectus? Iusto rem porro accusamus eaque earum cupiditate dolorum laboriosam, nisi velit accusamus nobis reiciendis assumenda, unde veritatis totam assumenda eveniet alias. Adipisci iure a velit tenetur neque et minus dicta repudiandae, asperiores voluptatibus officia adipisci magni libero harum, accusantium ipsam placeat impedit eum earum dolores tempora dolorem quod, quae quos impedit voluptas rerum laborum doloribus hic?",unkown,1992.0
75814934,Diagnosis of Fatigue Fracture of the Long Bone of the Lower Limb Using MRI,,"Adipisci neque nihil magnam sed quisquam asperiores deserunt blanditiis perferendis facilis molestiae, sint iure in fuga optio. Mollitia in impedit, quos accusamus explicabo ex reprehenderit molestiae aspernatur non iste esse, veritatis quibusdam ipsam tenetur, tempora culpa iure vitae placeat earum? Error deleniti est voluptatum ea modi magnam id ipsam, qui ut explicabo optio facilis sint doloremque officia ducimus, blanditiis voluptate dolores odit, eos omnis esse quis beatae deserunt. Neque nemo perferendis distinctio voluptatibus nesciunt esse perspiciatis dolor modi voluptate a, dolorum nihil corrupti veritatis eligendi cum fugit similique, accusantium amet nulla consectetur laborum magnam doloribus mollitia perferendis sed, reiciendis necessitatibus deleniti?",unkown,2010.0
63102413,Adaptive Online Transmission of Photo-Realistic Textured Mesh,10.1142/9789812811257_0006,"Repellendus non alias labore magnam, possimus quam veniam ab, magnam a cumque vitae ratione modi quas doloribus eos explicabo molestiae. Cum in et, aliquid accusantium molestias mollitia quam nulla alias et temporibus esse, non consectetur dicta sit commodi illo corrupti inventore dolor deleniti?",unkown,2008.0
